username,cheating,cpl_1,cpl_2,cpl_3,cpl_4,cpl_5,cpl_6,cpl_7,cpl_8,cpl_9,cpl_10,cpl_11,cpl_12,cpl_13,cpl_14,cpl_15,cpl_16,cpl_17,cpl_18,cpl_19,cpl_20
tonyone,0,52.0,3.0,0.0,69.0,58.0,8.0,11.0,4.0,0.0,40.0,136.0,49.0,2.0,85.0,22.0,0.0,1.0,156.0,4.0,0.0
chaabanesami,1,0.0,59.0,47.0,1.0,199.0,0.0,36.0,20.0,6.0,56.0,112.0,500.0,500.0,88.0,0.0,115.0,500.0,20.0,0.0,77.0
mohamed6alembel7acem,0,48.0,0.0,105.0,123.0,0.0,0.0,12.0,33.0,0.0,218.0,1.0,73.0,16.0,42.0,0.0,39.0,491.0,0.0,52.0,38.0
rubentzioo,1,241.0,164.0,109.0,39.0,7.0,92.0,0.0,174.0,61.0,286.0,21.0,15.0,82.0,0.0,66.0,1.0,0.0,37.0,10.0,277.0
gasponi,0,1.0,26.0,0.0,3.0,53.0,0.0,23.0,16.0,22.0,68.0,59.0,21.0,12.0,0.0,14.0,500.0,0.0,500.0,0.0,0.0
c_gabi777,1,2.0,1.0,17.0,4.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0
natirem93,1,4.0,11.0,26.0,15.0,21.0,0.0,0.0,60.0,5.0,0.0,0.0,29.0,0.0,2.0,33.0,3.0,5.0,0.0,25.0,0.0
tvas,0,22.0,0.0,0.0,25.0,87.0,0.0,1.0,0.0,0.0,0.0,49.0,257.0,38.0,0.0,29.0,0.0,144.0,31.0,0.0,0.0
ogaj2003,1,4.0,27.0,52.0,13.0,38.0,11.0,0.0,80.0,0.0,0.0,0.0,151.0,135.0,20.0,24.0,0.0,0.0,5.0,0.0,3.0
jardy79,1,3.0,14.0,0.0,36.0,68.0,22.0,21.0,500.0,500.0,0.0,0.0,0.0,0.0,68.0,56.0,6.0,82.0,32.0,81.0,157.0
thebestchess10,1,2.0,13.0,36.0,0.0,83.0,0.0,0.0,1.0,30.0,1.0,29.0,55.0,80.0,7.0,2.0,14.0,0.0,162.0,0.0,0.0
koriander,0,6.0,4.0,3.0,0.0,33.0,61.0,0.0,0.0,25.0,0.0,0.0,9.0,120.0,50.0,62.0,0.0,70.0,80.0,0.0,53.0
drjelic,0,20.0,0.0,66.0,162.0,0.0,12.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,18.0
ashtre,1,4.0,1.0,0.0,0.0,5.0,10.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0
arjacka,1,62.0,4.0,2.0,30.0,105.0,38.0,290.0,315.0,63.0,2.0,0.0,3.0,11.0,0.0,23.0,0.0,64.0,23.0,0.0,500.0
davidandrew,1,13.0,312.0,0.0,78.0,0.0,268.0,31.0,87.0,11.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,112.0,0.0,332.0,0.0
tvas,0,36.0,14.0,0.0,29.0,36.0,2.0,34.0,1.0,11.0,20.0,23.0,0.0,23.0,246.0,19.0,2.0,7.0,29.0,0.0,59.0
hnb,0,49.0,79.0,14.0,23.0,49.0,15.0,15.0,67.0,11.0,104.0,150.0,0.0,16.0,99.0,9.0,13.0,0.0,0.0,500.0,155.0
cmtal1999,1,3.0,18.0,6.0,10.0,1.0,0.0,113.0,4.0,15.0,31.0,2.0,16.0,32.0,0.0,4.0,0.0,145.0,0.0,0.0,30.0
ramontxobarca,0,97.0,351.0,48.0,9.0,4.0,30.0,0.0,457.0,500.0,0.0,65.0,72.0,16.0,44.0,5.0,36.0,1.0,59.0,0.0,42.0
princeofpersil,0,28.0,162.0,107.0,22.0,0.0,160.0,7.0,110.0,0.0,0.0,88.0,0.0,104.0,0.0,0.0,0.0,18.0,110.0,64.0,100.0
franzjosef,0,4.0,26.0,20.0,30.0,17.0,3.0,24.0,5.0,198.0,0.0,18.0,113.0,5.0,9.0,28.0,10.0,0.0,10.0,0.0,22.0
miamiknight,0,4.0,8.0,10.0,8.0,36.0,5.0,12.0,21.0,4.0,30.0,20.0,23.0,0.0,48.0,0.0,62.0,7.0,94.0,27.0,7.0
brexit_is_racist,0,0.0,449.0,0.0,149.0,21.0,42.0,152.0,72.0,184.0,500.0,112.0,47.0,140.0,44.0,111.0,2.0,21.0,69.0,53.0,36.0
ahmeteskx5,1,1.0,0.0,25.0,0.0,2.0,1.0,0.0,3.0,0.0,10.0,5.0,14.0,0.0,0.0,20.0,7.0,5.0,4.0,0.0,0.0
tropicriot,1,0.0,240.0,349.0,0.0,61.0,0.0,143.0,58.0,0.0,102.0,91.0,40.0,0.0,0.0,26.0,95.0,0.0,11.0,75.0,0.0
masterofchessz,1,35.0,29.0,33.0,0.0,0.0,2.0,3.0,60.0,3.0,0.0,0.0,0.0,0.0,48.0,17.0,0.0,61.0,4.0,16.0,39.0
elgreey,0,18.0,68.0,30.0,9.0,5.0,60.0,0.0,14.0,41.0,48.0,20.0,49.0,0.0,23.0,9.0,0.0,0.0,0.0,3.0,0.0
do_0m,1,0.0,116.0,20.0,26.0,73.0,5.0,9.0,21.0,40.0,77.0,0.0,63.0,2.0,166.0,33.0,0.0,9.0,202.0,0.0,0.0
tomalaquestuya,0,2.0,21.0,48.0,36.0,44.0,0.0,0.0,19.0,146.0,116.0,0.0,1.0,31.0,10.0,0.0,125.0,0.0,78.0,500.0,54.0
cubanochessfire,1,0.0,6.0,0.0,12.0,0.0,8.0,0.0,24.0,19.0,11.0,59.0,23.0,0.0,0.0,0.0,82.0,0.0,52.0,0.0,0.0
puti,1,0.0,0.0,6.0,9.0,24.0,7.0,52.0,41.0,0.0,0.0,0.0,0.0,112.0,245.0,0.0,5.0,5.0,22.0,0.0,0.0
iosilva07,1,3.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,12.0,0.0,6.0,4.0,16.0,7.0,9.0,25.0,9.0,12.0,0.0,19.0
sam001,1,311.0,19.0,153.0,146.0,64.0,0.0,0.0,0.0,97.0,24.0,249.0,181.0,18.0,4.0,0.0,100.0,0.0,54.0,0.0,122.0
taha2335,0,39.0,56.0,0.0,0.0,0.0,0.0,10.0,69.0,0.0,202.0,8.0,11.0,48.0,16.0,8.0,81.0,9.0,12.0,22.0,0.0
pyaephyoaungshwebo,1,73.0,35.0,23.0,98.0,192.0,208.0,0.0,90.0,0.0,39.0,13.0,127.0,0.0,132.0,156.0,86.0,189.0,194.0,113.0,37.0
yaho-o,1,0.0,20.0,43.0,12.0,7.0,106.0,64.0,7.0,26.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,9.0,8.0,26.0,0.0
soriax,0,12.0,500.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0,90.0,75.0,77.0,47.0,19.0,264.0,15.0,0.0
robinio,0,91.0,2.0,100.0,19.0,0.0,0.0,26.0,500.0,0.0,21.0,28.0,58.0,37.0,0.0,15.0,116.0,42.0,156.0,0.0,64.0
espartano4t,0,65.0,47.0,45.0,1.0,22.0,22.0,59.0,35.0,103.0,9.0,64.0,19.0,78.0,0.0,81.0,4.0,0.0,0.0,0.0,0.0
gasponi,0,3.0,193.0,1.0,0.0,185.0,55.0,29.0,151.0,0.0,50.0,114.0,3.0,0.0,62.0,11.0,196.0,27.0,0.0,14.0,32.0
ricioh,1,0.0,0.0,4.0,0.0,0.0,3.0,9.0,6.0,56.0,271.0,0.0,5.0,3.0,2.0,11.0,84.0,32.0,22.0,26.0,4.0
alecsin,1,1.0,23.0,1.0,3.0,0.0,29.0,88.0,14.0,0.0,0.0,14.0,20.0,124.0,113.0,19.0,0.0,158.0,29.0,0.0,5.0
ricioh,1,8.0,1.0,1.0,64.0,45.0,0.0,56.0,0.0,0.0,0.0,2.0,148.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,31.0
nicianer,1,3.0,0.0,29.0,34.0,32.0,14.0,6.0,35.0,9.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,24.0,23.0,34.0,23.0
alwi2015,1,10.0,60.0,32.0,81.0,0.0,0.0,47.0,31.0,0.0,73.0,49.0,132.0,0.0,0.0,0.0,94.0,9.0,0.0,0.0,0.0
princeofpersil,0,60.0,89.0,76.0,30.0,13.0,26.0,187.0,500.0,65.0,362.0,82.0,8.0,0.0,2.0,0.0,106.0,107.0,0.0,439.0,324.0
muhidinfocic,0,270.0,293.0,62.0,108.0,143.0,0.0,59.0,0.0,21.0,38.0,0.0,27.0,0.0,177.0,45.0,11.0,0.0,108.0,0.0,31.0
cungkuo,1,6.0,3.0,3.0,11.0,12.0,1.0,1.0,7.0,0.0,15.0,0.0,33.0,2.0,0.0,1.0,3.0,3.0,13.0,0.0,9.0
cubanochessfire,1,0.0,12.0,0.0,14.0,19.0,0.0,32.0,0.0,0.0,0.0,129.0,6.0,0.0,13.0,40.0,0.0,0.0,21.0,0.0,48.0
ssakash,0,24.0,21.0,29.0,21.0,0.0,57.0,34.0,64.0,0.0,38.0,64.0,12.0,52.0,39.0,68.0,12.0,70.0,0.0,64.0,87.0
muhidinfocic,0,0.0,10.0,0.0,5.0,4.0,18.0,35.0,36.0,9.0,5.0,10.0,11.0,0.0,3.0,107.0,0.0,16.0,24.0,0.0,17.0
adyali,0,0.0,3.0,133.0,34.0,30.0,4.0,17.0,7.0,19.0,54.0,0.0,58.0,20.0,65.0,0.0,0.0,13.0,7.0,13.0,52.0
alwi2015,1,40.0,106.0,46.0,3.0,30.0,31.0,35.0,68.0,33.0,7.0,2.0,6.0,53.0,2.0,126.0,42.0,0.0,53.0,0.0,0.0
katerini20,1,35.0,5.0,28.0,0.0,43.0,0.0,117.0,0.0,0.0,0.0,148.0,23.0,4.0,19.0,16.0,38.0,0.0,31.0,50.0,24.0
pandamon,0,94.0,2.0,4.0,19.0,500.0,473.0,0.0,0.0,0.0,2.0,0.0,90.0,157.0,4.0,500.0,0.0,22.0,2.0,2.0,5.0
katerini20,1,69.0,0.0,0.0,8.0,0.0,18.0,48.0,0.0,0.0,72.0,141.0,63.0,0.0,0.0,33.0,183.0,31.0,0.0,53.0,0.0
sauwmaximo,0,276.0,500.0,27.0,0.0,152.0,53.0,0.0,2.0,79.0,162.0,162.0,236.0,209.0,325.0,500.0,0.0,500.0,0.0,0.0,0.0
kutuzov_95,1,0.0,14.0,43.0,0.0,50.0,32.0,2.0,0.0,108.0,0.0,15.0,22.0,25.0,4.0,18.0,181.0,2.0,2.0,5.0,21.0
decentish,0,2.0,2.0,4.0,10.0,10.0,105.0,190.0,14.0,242.0,43.0,21.0,0.0,0.0,0.0,0.0,500.0,500.0,12.0,2.0,0.0
dhanton,1,79.0,71.0,92.0,0.0,25.0,0.0,0.0,7.0,0.0,0.0,25.0,29.0,48.0,0.0,4.0,0.0,0.0,10.0,19.0,22.0
daniel3415,1,13.0,0.0,0.0,285.0,0.0,12.0,59.0,0.0,5.0,64.0,0.0,13.0,31.0,112.0,0.0,19.0,49.0,0.0,40.0,0.0
anax_makis,0,0.0,0.0,4.0,68.0,10.0,50.0,500.0,101.0,64.0,0.0,0.0,0.0,201.0,6.0,432.0,500.0,0.0,16.0,27.0,39.0
dheolineker,1,63.0,154.0,1.0,0.0,13.0,26.0,0.0,74.0,95.0,67.0,22.0,25.0,12.0,90.0,31.0,500.0,0.0,35.0,29.0,21.0
tonyone,0,6.0,76.0,146.0,76.0,26.0,127.0,10.0,39.0,0.0,0.0,0.0,0.0,4.0,13.0,42.0,500.0,0.0,39.0,0.0,0.0
probisvet,1,0.0,155.0,5.0,68.0,0.0,0.0,2.0,0.0,0.0,20.0,11.0,59.0,62.0,110.0,5.0,87.0,0.0,0.0,64.0,108.0
john_tan,1,19.0,9.0,3.0,19.0,16.0,9.0,24.0,0.0,1.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,72.0,7.0
longedok,0,14.0,19.0,32.0,16.0,0.0,4.0,42.0,1.0,59.0,0.0,23.0,60.0,75.0,500.0,0.0,0.0,0.0,500.0,500.0,0.0
sr_raposo,0,9.0,58.0,8.0,0.0,0.0,6.0,14.0,72.0,21.0,20.0,0.0,0.0,6.0,35.0,32.0,5.0,0.0,178.0,302.0,63.0
robinio,0,0.0,90.0,69.0,44.0,8.0,2.0,0.0,0.0,296.0,0.0,16.0,0.0,11.0,102.0,47.0,38.0,0.0,24.0,0.0,50.0
sr_raposo,0,1.0,0.0,6.0,23.0,31.0,14.0,215.0,6.0,3.0,10.0,65.0,0.0,39.0,0.0,68.0,57.0,11.0,24.0,0.0,14.0
amfathi,0,0.0,28.0,25.0,68.0,15.0,112.0,0.0,68.0,8.0,12.0,21.0,0.0,60.0,7.0,12.0,36.0,0.0,183.0,0.0,90.0
samad_110,0,0.0,4.0,214.0,0.0,0.0,18.0,65.0,0.0,68.0,1.0,61.0,36.0,8.0,4.0,377.0,87.0,31.0,26.0,272.0,43.0
adyali,0,15.0,0.0,39.0,27.0,0.0,0.0,0.0,6.0,45.0,5.0,30.0,54.0,115.0,0.0,72.0,27.0,0.0,25.0,0.0,0.0
ivan-gorlovski,0,48.0,13.0,31.0,11.0,67.0,12.0,2.0,0.0,22.0,2.0,4.0,7.0,21.0,2.0,35.0,2.0,16.0,6.0,0.0,3.0
powerfu-iran,0,0.0,56.0,50.0,52.0,138.0,63.0,53.0,158.0,1.0,20.0,0.0,48.0,162.0,168.0,138.0,0.0,0.0,0.0,11.0,24.0
yukyo,0,170.0,0.0,41.0,62.0,4.0,0.0,155.0,134.0,0.0,0.0,44.0,53.0,16.0,0.0,31.0,145.0,10.0,45.0,0.0,0.0
capricornwon,0,110.0,0.0,2.0,107.0,0.0,500.0,0.0,0.0,500.0,39.0,384.0,0.0,195.0,97.0,0.0,352.0,76.0,101.0,6.0,33.0
sacrificioderey,1,76.0,0.0,0.0,12.0,25.0,105.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
pterosalmonela,1,0.0,0.0,19.0,24.0,1.0,5.0,2.0,0.0,7.0,9.0,2.0,9.0,0.0,0.0,117.0,0.0,44.0,0.0,0.0,0.0
do_0m,1,0.0,29.0,25.0,37.0,33.0,56.0,263.0,0.0,0.0,293.0,0.0,111.0,0.0,70.0,0.0,0.0,49.0,93.0,0.0,7.0
lingsumi,0,2.0,67.0,7.0,16.0,46.0,0.0,36.0,95.0,0.0,38.0,15.0,0.0,33.0,19.0,5.0,42.0,16.0,8.0,8.0,0.0
woef92,0,0.0,32.0,91.0,167.0,1.0,14.0,0.0,0.0,0.0,34.0,18.0,0.0,15.0,0.0,17.0,0.0,59.0,6.0,19.0,0.0
enricmx,0,18.0,11.0,44.0,164.0,319.0,1.0,0.0,163.0,277.0,3.0,0.0,17.0,14.0,152.0,81.0,0.0,76.0,0.0,60.0,40.0
princeofpersil,0,35.0,0.0,18.0,431.0,364.0,0.0,387.0,273.0,10.0,2.0,46.0,81.0,0.0,8.0,0.0,49.0,98.0,28.0,0.0,0.0
nelsonwin,1,6.0,1.0,0.0,19.0,6.0,46.0,0.0,12.0,120.0,47.0,0.0,1.0,47.0,0.0,19.0,53.0,93.0,74.0,87.0,0.0
fischer1371,1,32.0,150.0,63.0,361.0,4.0,33.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,8.0,6.0,106.0,48.0,0.0,23.0,81.0
luminoux,1,27.0,89.0,8.0,7.0,68.0,0.0,27.0,45.0,17.0,8.0,0.0,333.0,3.0,44.0,14.0,0.0,14.0,8.0,11.0,143.0
revser,1,159.0,9.0,40.0,19.0,0.0,1.0,36.0,95.0,79.0,29.0,0.0,0.0,63.0,113.0,107.0,54.0,0.0,0.0,334.0,0.0
nelsonwin,1,10.0,14.0,20.0,0.0,0.0,13.0,0.0,482.0,0.0,0.0,7.0,58.0,17.0,0.0,146.0,0.0,10.0,0.0,0.0,0.0
bigchessjos,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,50.0,102.0,37.0,0.0,0.0,0.0,26.0,22.0,0.0,0.0,500.0,183.0
do_0m,1,114.0,264.0,0.0,10.0,0.0,0.0,28.0,29.0,5.0,17.0,52.0,119.0,18.0,0.0,10.0,23.0,96.0,6.0,60.0,8.0
nano37k,0,16.0,5.0,0.0,0.0,154.0,154.0,203.0,0.0,2.0,6.0,1.0,21.0,37.0,33.0,0.0,2.0,7.0,7.0,0.0,8.0
valon7,1,0.0,81.0,16.0,6.0,6.0,23.0,1.0,0.0,99.0,20.0,0.0,9.0,0.0,56.0,19.0,41.0,0.0,1.0,0.0,6.0
apacherev,0,0.0,88.0,0.0,94.0,117.0,169.0,76.0,454.0,45.0,360.0,176.0,0.0,16.0,86.0,24.0,57.0,252.0,53.0,0.0,500.0
marber,0,71.0,0.0,0.0,21.0,26.0,3.0,11.0,0.0,245.0,7.0,0.0,6.0,43.0,0.0,6.0,41.0,4.0,31.0,0.0,228.0
marker41,0,1.0,275.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0
herculesrachengan,1,11.0,48.0,91.0,2.0,93.0,6.0,19.0,0.0,0.0,0.0,49.0,11.0,0.0,3.0,36.0,3.0,10.0,0.0,6.0,23.0
ivan-gorlovski,0,41.0,65.0,0.0,17.0,27.0,3.0,148.0,65.0,38.0,10.0,25.0,32.0,61.0,22.0,21.0,0.0,0.0,0.0,152.0,221.0
thebrickbutcher,1,4.0,14.0,33.0,0.0,66.0,87.0,30.0,28.0,17.0,6.0,15.0,10.0,40.0,49.0,0.0,0.0,0.0,148.0,0.0,0.0
ogaj2003,1,18.0,4.0,47.0,26.0,248.0,32.0,11.0,40.0,101.0,30.0,226.0,34.0,0.0,8.0,45.0,27.0,18.0,33.0,0.0,9.0
antoniosba94,1,27.0,10.0,1.0,22.0,6.0,36.0,20.0,0.0,17.0,125.0,283.0,2.0,10.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0
davidandrew,1,39.0,0.0,351.0,0.0,21.0,53.0,185.0,93.0,0.0,232.0,0.0,76.0,9.0,20.0,3.0,32.0,0.0,24.0,14.0,0.0
woef92,0,3.0,15.0,8.0,104.0,0.0,8.0,51.0,0.0,19.0,0.0,0.0,0.0,90.0,3.0,8.0,30.0,19.0,0.0,13.0,0.0
aleksss,0,43.0,0.0,57.0,104.0,1.0,83.0,87.0,0.0,144.0,18.0,2.0,127.0,13.0,0.0,2.0,27.0,0.0,54.0,0.0,51.0
yaminkiswanto,1,0.0,1.0,107.0,0.0,2.0,77.0,78.0,36.0,8.0,0.0,20.0,61.0,115.0,0.0,21.0,26.0,18.0,82.0,0.0,40.0
iwanttobeagm,1,0.0,85.0,320.0,0.0,500.0,57.0,386.0,66.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ufchomp,1,36.0,77.0,10.0,0.0,46.0,23.0,151.0,89.0,49.0,7.0,167.0,46.0,24.0,4.0,42.0,9.0,85.0,1.0,26.0,122.0
zukso,1,34.0,42.0,218.0,196.0,3.0,84.0,29.0,83.0,359.0,32.0,0.0,35.0,5.0,0.0,27.0,0.0,61.0,43.0,0.0,44.0
ez-game,1,2.0,16.0,0.0,0.0,36.0,0.0,2.0,24.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
zakiev_maksim32,0,72.0,0.0,113.0,0.0,56.0,41.0,17.0,22.0,0.0,55.0,0.0,134.0,16.0,81.0,235.0,3.0,114.0,25.0,5.0,14.0
cmtal1999,1,4.0,0.0,0.0,84.0,8.0,3.0,0.0,3.0,500.0,43.0,7.0,28.0,0.0,17.0,0.0,0.0,2.0,22.0,26.0,63.0
u17b,1,3.0,0.0,9.0,14.0,91.0,4.0,0.0,38.0,6.0,8.0,0.0,20.0,9.0,0.0,16.0,21.0,0.0,3.0,0.0,0.0
davies_conrad1099,1,36.0,0.0,5.0,17.0,49.0,10.0,0.0,0.0,0.0,105.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0
scouting4reds,0,0.0,22.0,20.0,33.0,22.0,48.0,28.0,71.0,73.0,0.0,59.0,10.0,0.0,29.0,14.0,0.0,30.0,0.0,92.0,20.0
yaho-o,1,5.0,2.0,10.0,51.0,10.0,0.0,21.0,1.0,0.0,0.0,0.0,13.0,4.0,4.0,0.0,50.0,0.0,0.0,17.0,0.0
rasheed21,0,0.0,0.0,114.0,29.0,119.0,30.0,0.0,95.0,0.0,0.0,27.0,83.0,222.0,146.0,0.0,11.0,0.0,68.0,37.0,0.0
talconph,0,0.0,0.0,147.0,0.0,2.0,11.0,0.0,5.0,90.0,0.0,0.0,1.0,89.0,84.0,51.0,12.0,0.0,5.0,0.0,0.0
tvas,0,0.0,60.0,41.0,6.0,1.0,42.0,9.0,14.0,0.0,0.0,21.0,25.0,15.0,0.0,0.0,0.0,25.0,155.0,144.0,0.0
lanca00,1,100.0,138.0,318.0,500.0,39.0,10.0,2.0,18.0,0.0,167.0,0.0,65.0,166.0,0.0,21.0,35.0,34.0,35.0,0.0,11.0
diegoantonio123,1,7.0,9.0,0.0,14.0,67.0,0.0,0.0,6.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,76.0
svectacular1,0,19.0,0.0,14.0,30.0,13.0,35.0,19.0,0.0,0.0,0.0,260.0,0.0,500.0,0.0,16.0,7.0,6.0,19.0,11.0,12.0
enestastan10,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,23.0,47.0,0.0,40.0
batofgotham,1,0.0,22.0,1.0,0.0,5.0,39.0,40.0,0.0,53.0,20.0,27.0,10.0,6.0,0.0,0.0,68.0,102.0,16.0,0.0,7.0
thebrickbutcher,1,0.0,0.0,13.0,0.0,18.0,1.0,12.0,13.0,9.0,6.0,0.0,14.0,0.0,0.0,0.0,94.0,61.0,86.0,56.0,39.0
marcosales,0,13.0,0.0,0.0,0.0,0.0,7.0,18.0,35.0,57.0,75.0,7.0,17.0,102.0,0.0,140.0,5.0,0.0,83.0,0.0,11.0
bigchessjos,1,0.0,3.0,21.0,46.0,22.0,112.0,81.0,0.0,11.0,247.0,146.0,129.0,417.0,260.0,82.0,11.0,180.0,231.0,321.0,0.0
mekota87,1,0.0,0.0,0.0,0.0,3.0,37.0,63.0,0.0,8.0,0.0,500.0,0.0,58.0,95.0,2.0,34.0,0.0,31.0,101.0,5.0
horis,0,0.0,0.0,121.0,339.0,72.0,98.0,21.0,35.0,41.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,26.0,22.0,84.0,89.0
ikoerasz,0,23.0,3.0,62.0,102.0,93.0,39.0,0.0,155.0,117.0,0.0,163.0,50.0,36.0,26.0,0.0,21.0,32.0,0.0,83.0,41.0
adyali,0,91.0,138.0,12.0,256.0,0.0,7.0,125.0,54.0,261.0,36.0,0.0,500.0,0.0,26.0,0.0,17.0,62.0,0.0,29.0,0.0
m-the-greatiix,1,12.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,264.0,14.0,0.0,47.0,1.0,11.0,23.0,4.0,4.0,37.0,4.0
vantage,1,25.0,146.0,3.0,2.0,0.0,23.0,28.0,85.0,0.0,16.0,12.0,337.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,8.0
svenos,0,0.0,21.0,0.0,0.0,0.0,52.0,15.0,33.0,4.0,0.0,0.0,20.0,155.0,0.0,7.0,0.0,3.0,26.0,98.0,9.0
u17b,1,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,1.0,22.0,0.0,18.0,13.0,41.0,0.0,0.0,60.0,0.0,44.0,41.0
exar,0,60.0,417.0,173.0,92.0,78.0,34.0,0.0,0.0,130.0,132.0,39.0,24.0,93.0,52.0,10.0,0.0,47.0,46.0,9.0,0.0
sabriski,1,53.0,76.0,74.0,33.0,86.0,166.0,107.0,0.0,33.0,102.0,41.0,127.0,31.0,428.0,5.0,33.0,74.0,14.0,0.0,0.0
gustavopala,0,67.0,90.0,260.0,0.0,0.0,0.0,9.0,82.0,230.0,15.0,204.0,28.0,251.0,0.0,54.0,0.0,85.0,0.0,66.0,51.0
esmaytou,1,0.0,0.0,215.0,20.0,0.0,75.0,0.0,110.0,10.0,160.0,1.0,76.0,43.0,30.0,174.0,28.0,26.0,0.0,0.0,0.0
granna,1,0.0,0.0,14.0,6.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,12.0,0.0,21.0,51.0,0.0,1.0
drsali,1,8.0,65.0,2.0,0.0,6.0,0.0,18.0,22.0,19.0,0.0,0.0,62.0,33.0,0.0,7.0,31.0,0.0,0.0,25.0,9.0
zukso,1,81.0,51.0,7.0,43.0,0.0,0.0,54.0,8.0,17.0,23.0,84.0,18.0,79.0,117.0,0.0,435.0,500.0,145.0,52.0,18.0
tvas,0,37.0,42.0,79.0,6.0,42.0,0.0,0.0,120.0,61.0,46.0,5.0,45.0,6.0,18.0,24.0,0.0,21.0,89.0,0.0,0.0
trapzillah,1,31.0,33.0,0.0,0.0,0.0,3.0,10.0,0.0,23.0,26.0,14.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,36.0,0.0
anax_makis,0,0.0,0.0,35.0,3.0,16.0,7.0,49.0,46.0,6.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,17.0,177.0,32.0,139.0
ahmeteskx5,1,0.0,124.0,92.0,9.0,0.0,15.0,0.0,12.0,38.0,87.0,83.0,2.0,115.0,0.0,31.0,24.0,5.0,19.0,45.0,0.0
bupalo,0,0.0,6.0,0.0,102.0,47.0,0.0,0.0,72.0,18.0,10.0,0.0,22.0,154.0,55.0,11.0,0.0,85.0,0.0,45.0,70.0
saragosachess,0,0.0,0.0,1.0,0.0,107.0,0.0,47.0,77.0,35.0,50.0,72.0,27.0,0.0,54.0,16.0,16.0,6.0,0.0,26.0,0.0
wreder,0,42.0,0.0,105.0,22.0,6.0,55.0,456.0,104.0,15.0,48.0,67.0,0.0,3.0,0.0,21.0,115.0,62.0,35.0,389.0,0.0
robinio,0,0.0,0.0,22.0,85.0,0.0,174.0,22.0,22.0,62.0,42.0,63.0,35.0,52.0,25.0,34.0,77.0,0.0,0.0,53.0,147.0
taha2335,0,30.0,5.0,3.0,7.0,83.0,18.0,39.0,31.0,100.0,0.0,52.0,0.0,111.0,0.0,83.0,0.0,17.0,8.0,163.0,0.0
wdb1999,1,0.0,38.0,0.0,0.0,14.0,0.0,35.0,0.0,27.0,38.0,0.0,17.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
sparklehorse,0,47.0,39.0,6.0,0.0,4.0,15.0,9.0,64.0,27.0,54.0,67.0,0.0,7.0,36.0,4.0,14.0,0.0,74.0,0.0,67.0
fars9909,0,20.0,13.0,61.0,94.0,40.0,0.0,3.0,39.0,101.0,71.0,0.0,79.0,24.0,6.0,0.0,22.0,0.0,34.0,106.0,0.0
dramrmohamed,0,43.0,5.0,33.0,3.0,39.0,47.0,0.0,0.0,98.0,106.0,0.0,3.0,13.0,56.0,48.0,126.0,32.0,18.0,28.0,173.0
popettedu56,1,28.0,0.0,0.0,0.0,0.0,100.0,9.0,52.0,0.0,57.0,0.0,0.0,151.0,88.0,43.0,232.0,0.0,28.0,13.0,0.0
katerini20,1,44.0,14.0,11.0,0.0,25.0,126.0,2.0,28.0,90.0,0.0,73.0,49.0,91.0,0.0,8.0,381.0,87.0,38.0,18.0,219.0
